# file...... IEEE_13_feeder_transformer_power.csv
# date...... Wed Nov 21 19:24:59 2018
# user...... AICPS
# host...... (null)
# target.... transformer 23
# trigger... (none)
# interval.. 60
# limit..... 38880
# timestamp,power_out,power_out_A,power_out_B,power_out_C
2005-11-01 00:00:00 PST,+8633.27-463187j,+5931.22-154044j,+1157.27-154471j,+1544.79-154671j
2005-11-01 06:57:00 PST,+2726.71+323.722j,+2726.7+323.721j,+0.000168774+0.000168771j,+0.000168761+0.000168738j
2005-11-01 06:58:00 PST,+2726.71+323.722j,+2726.7+323.721j,+0.000168774+0.000168771j,+0.000168761+0.000168738j
2005-11-01 06:59:00 PST,+2726.71+323.722j,+2726.7+323.721j,+0.000168774+0.000168771j,+0.000168761+0.000168738j
2005-11-01 07:00:00 PST,+3122.65+454.308j,+3122.65+454.307j,+0.000168776+0.000168773j,+0.000168762+0.000168735j
2005-11-01 07:01:00 PST,+3106.66+449.03j,+3106.65+449.03j,+0.000168776+0.000168773j,+0.000168762+0.000168735j
2005-11-01 07:02:00 PST,+3106.66+449.03j,+3106.65+449.03j,+0.000168776+0.000168773j,+0.000168762+0.000168735j
2005-11-01 07:03:00 PST,+3106.66+449.03j,+3106.65+449.03j,+0.000168776+0.000168773j,+0.000168762+0.000168735j
2005-11-01 07:04:00 PST,+3106.66+449.03j,+3106.65+449.03j,+0.000168776+0.000168773j,+0.000168762+0.000168735j
2005-11-01 07:05:00 PST,+3106.66+449.03j,+3106.65+449.03j,+0.000168776+0.000168773j,+0.000168762+0.000168735j
2005-11-01 07:06:00 PST,+3106.66+449.03j,+3106.65+449.03j,+0.000168776+0.000168773j,+0.000168762+0.000168735j
2005-11-01 07:07:00 PST,+3106.66+449.03j,+3106.65+449.03j,+0.000168776+0.000168773j,+0.000168762+0.000168735j
2005-11-01 07:08:00 PST,+3106.66+449.03j,+3106.65+449.03j,+0.000168776+0.000168773j,+0.000168762+0.000168735j
2005-11-01 07:09:00 PST,+3106.66+449.03j,+3106.65+449.03j,+0.000168776+0.000168773j,+0.000168762+0.000168735j
2005-11-01 07:10:00 PST,+3106.66+449.03j,+3106.65+449.03j,+0.000168776+0.000168773j,+0.000168762+0.000168735j
2005-11-01 07:11:00 PST,+3106.66+449.03j,+3106.65+449.03j,+0.000168776+0.000168773j,+0.000168762+0.000168735j
2005-11-01 07:12:00 PST,+3106.66+449.03j,+3106.65+449.03j,+0.000168776+0.000168773j,+0.000168762+0.000168735j
2005-11-01 07:13:00 PST,+3106.66+449.03j,+3106.65+449.03j,+0.000168776+0.000168773j,+0.000168762+0.000168735j
2005-11-01 07:14:00 PST,+3106.66+449.03j,+3106.65+449.03j,+0.000168776+0.000168773j,+0.000168762+0.000168735j
2005-11-01 07:15:00 PST,+3106.66+449.03j,+3106.65+449.03j,+0.000168776+0.000168773j,+0.000168762+0.000168735j
2005-11-01 07:16:00 PST,+3106.66+449.03j,+3106.65+449.03j,+0.000168776+0.000168773j,+0.000168762+0.000168735j
2005-11-01 07:17:00 PST,+3106.66+449.03j,+3106.65+449.03j,+0.000168776+0.000168773j,+0.000168762+0.000168735j
2005-11-01 07:18:00 PST,+3106.66+449.03j,+3106.65+449.03j,+0.000168776+0.000168773j,+0.000168762+0.000168735j
2005-11-01 07:19:00 PST,+3106.66+449.03j,+3106.65+449.03j,+0.000168776+0.000168773j,+0.000168762+0.000168735j
2005-11-01 07:20:00 PST,+3106.66+449.03j,+3106.65+449.03j,+0.000168776+0.000168773j,+0.000168762+0.000168735j
2005-11-01 07:21:00 PST,+3106.66+449.03j,+3106.65+449.03j,+0.000168776+0.000168773j,+0.000168762+0.000168735j
2005-11-01 07:22:00 PST,+3106.66+449.03j,+3106.65+449.03j,+0.000168776+0.000168773j,+0.000168762+0.000168735j
2005-11-01 07:23:00 PST,+3106.66+449.03j,+3106.65+449.03j,+0.000168776+0.000168773j,+0.000168762+0.000168735j
2005-11-01 07:24:00 PST,+3106.66+449.03j,+3106.65+449.03j,+0.000168776+0.000168773j,+0.000168762+0.000168735j
2005-11-01 07:25:00 PST,+3106.66+449.03j,+3106.65+449.03j,+0.000168776+0.000168773j,+0.000168762+0.000168735j
2005-11-01 07:26:00 PST,+3122.65+454.308j,+3122.65+454.307j,+0.000168776+0.000168773j,+0.000168762+0.000168735j
2005-11-01 07:27:00 PST,+3106.66+449.03j,+3106.65+449.03j,+0.000168776+0.000168773j,+0.000168762+0.000168735j
2005-11-01 07:28:00 PST,+3216.64+502.444j,+3216.64+502.444j,+0.000168776+0.000168774j,+0.000168762+0.000168734j
2005-11-01 07:29:00 PST,+3216.64+502.444j,+3216.64+502.444j,+0.000168776+0.000168774j,+0.000168762+0.000168734j
2005-11-01 07:30:00 PST,+3216.64+502.444j,+3216.64+502.444j,+0.000168776+0.000168774j,+0.000168762+0.000168734j
2005-11-01 07:31:00 PST,+3216.64+502.444j,+3216.64+502.444j,+0.000168776+0.000168774j,+0.000168762+0.000168734j
2005-11-01 07:32:00 PST,+3216.64+502.444j,+3216.64+502.444j,+0.000168776+0.000168774j,+0.000168762+0.000168734j
2005-11-01 07:33:00 PST,+3216.64+502.444j,+3216.64+502.444j,+0.000168776+0.000168774j,+0.000168762+0.000168734j
2005-11-01 07:34:00 PST,+3216.64+502.444j,+3216.64+502.444j,+0.000168776+0.000168774j,+0.000168762+0.000168734j
2005-11-01 07:35:00 PST,+3216.64+502.444j,+3216.64+502.444j,+0.000168776+0.000168774j,+0.000168762+0.000168734j
2005-11-01 07:36:00 PST,+3216.64+502.444j,+3216.64+502.444j,+0.000168776+0.000168774j,+0.000168762+0.000168734j
2005-11-01 07:37:00 PST,+3216.64+502.444j,+3216.64+502.444j,+0.000168776+0.000168774j,+0.000168762+0.000168734j
2005-11-01 07:38:00 PST,+3216.64+502.444j,+3216.64+502.444j,+0.000168776+0.000168774j,+0.000168762+0.000168734j
2005-11-01 07:39:00 PST,+3216.64+502.444j,+3216.64+502.444j,+0.000168776+0.000168774j,+0.000168762+0.000168734j
2005-11-01 07:40:00 PST,+3216.64+502.444j,+3216.64+502.444j,+0.000168776+0.000168774j,+0.000168762+0.000168734j
2005-11-01 07:41:00 PST,+3536.77+596.222j,+3536.77+596.222j,+0.000168778+0.000168776j,+0.000168763+0.000168732j
2005-11-01 07:42:00 PST,+1512.38+594.427j,+1512.38+594.427j,+0.000168764+0.000168767j,+0.000168762+0.000168746j
2005-11-01 07:43:00 PST,+1192.13+500.866j,+1192.13+500.865j,+0.000168763+0.000168765j,+0.000168761+0.000168749j
2005-11-01 07:44:00 PST,+812.087+375.812j,+812.087+375.812j,+0.00016876+0.000168763j,+0.00016876+0.000168751j
2005-11-01 07:45:00 PST,+812.087+375.812j,+812.087+375.812j,+0.00016876+0.000168763j,+0.00016876+0.000168751j
2005-11-01 07:46:00 PST,+812.087+375.812j,+812.087+375.812j,+0.00016876+0.000168763j,+0.00016876+0.000168751j
2005-11-01 07:47:00 PST,+812.087+375.812j,+812.087+375.812j,+0.00016876+0.000168763j,+0.00016876+0.000168751j
2005-11-01 07:48:00 PST,+812.087+375.812j,+812.087+375.812j,+0.00016876+0.000168763j,+0.00016876+0.000168751j
2005-11-01 07:49:00 PST,+812.087+375.812j,+812.087+375.812j,+0.00016876+0.000168763j,+0.00016876+0.000168751j
2005-11-01 07:50:00 PST,+812.087+375.812j,+812.087+375.812j,+0.00016876+0.000168763j,+0.00016876+0.000168751j
2005-11-01 07:51:00 PST,+812.087+375.812j,+812.087+375.812j,+0.00016876+0.000168763j,+0.00016876+0.000168751j
2005-11-01 07:52:00 PST,+812.087+375.812j,+812.087+375.812j,+0.00016876+0.000168763j,+0.00016876+0.000168751j
2005-11-01 07:53:00 PST,+812.087+375.812j,+812.087+375.812j,+0.00016876+0.000168763j,+0.00016876+0.000168751j
2005-11-01 07:54:00 PST,+812.087+375.812j,+812.087+375.812j,+0.00016876+0.000168763j,+0.00016876+0.000168751j
2005-11-01 07:55:00 PST,+812.087+375.812j,+812.087+375.812j,+0.00016876+0.000168763j,+0.00016876+0.000168751j
2005-11-01 07:56:00 PST,+812.087+375.812j,+812.087+375.812j,+0.00016876+0.000168763j,+0.00016876+0.000168751j
2005-11-01 07:57:00 PST,+812.087+375.812j,+812.087+375.812j,+0.00016876+0.000168763j,+0.00016876+0.000168751j
2005-11-01 07:58:00 PST,+812.087+375.812j,+812.087+375.812j,+0.00016876+0.000168763j,+0.00016876+0.000168751j
2005-11-01 07:59:00 PST,+812.087+375.812j,+812.087+375.812j,+0.00016876+0.000168763j,+0.00016876+0.000168751j
2005-11-01 08:00:00 PST,+812.087+375.812j,+812.087+375.812j,+0.00016876+0.000168763j,+0.00016876+0.000168751j
2005-11-01 08:01:00 PST,+812.087+375.812j,+812.087+375.812j,+0.00016876+0.000168763j,+0.00016876+0.000168751j
2005-11-01 08:02:00 PST,+812.087+375.812j,+812.087+375.812j,+0.00016876+0.000168763j,+0.00016876+0.000168751j
2005-11-01 08:03:00 PST,+812.087+375.812j,+812.087+375.812j,+0.00016876+0.000168763j,+0.00016876+0.000168751j
2005-11-01 08:04:00 PST,+812.087+375.812j,+812.087+375.812j,+0.00016876+0.000168763j,+0.00016876+0.000168751j
2005-11-01 08:05:00 PST,+812.087+375.812j,+812.087+375.812j,+0.00016876+0.000168763j,+0.00016876+0.000168751j
2005-11-01 08:06:00 PST,+812.087+375.812j,+812.087+375.812j,+0.00016876+0.000168763j,+0.00016876+0.000168751j
2005-11-01 08:07:00 PST,+812.087+375.812j,+812.087+375.812j,+0.00016876+0.000168763j,+0.00016876+0.000168751j
2005-11-01 08:08:00 PST,+812.087+375.812j,+812.087+375.812j,+0.00016876+0.000168763j,+0.00016876+0.000168751j
2005-11-01 08:09:00 PST,+3848.82+378.315j,+3848.82+378.315j,+0.000168781+0.000168776j,+0.000168762+0.00016873j
2005-11-01 08:10:00 PST,+3848.82+378.314j,+3848.82+378.314j,+0.000168781+0.000168776j,+0.000168762+0.00016873j
2005-11-01 08:11:00 PST,+3848.82+378.314j,+3848.82+378.314j,+0.000168781+0.000168776j,+0.000168762+0.00016873j
2005-11-01 08:12:00 PST,+3848.82+378.314j,+3848.82+378.314j,+0.000168781+0.000168776j,+0.000168762+0.00016873j
2005-11-01 08:13:00 PST,+812.087+375.812j,+812.087+375.812j,+0.00016876+0.000168763j,+0.00016876+0.000168751j
2005-11-01 08:14:00 PST,+812.087+375.812j,+812.087+375.812j,+0.00016876+0.000168763j,+0.00016876+0.000168751j
2005-11-01 08:15:00 PST,+812.087+375.812j,+812.087+375.812j,+0.00016876+0.000168763j,+0.00016876+0.000168751j
2005-11-01 08:16:00 PST,+812.087+375.812j,+812.087+375.812j,+0.00016876+0.000168763j,+0.00016876+0.000168751j
2005-11-01 08:17:00 PST,+812.087+375.812j,+812.087+375.812j,+0.00016876+0.000168763j,+0.00016876+0.000168751j
2005-11-01 08:18:00 PST,+812.087+375.812j,+812.087+375.812j,+0.00016876+0.000168763j,+0.00016876+0.000168751j
2005-11-01 08:19:00 PST,+812.087+375.812j,+812.087+375.812j,+0.00016876+0.000168763j,+0.00016876+0.000168751j
2005-11-01 08:20:00 PST,+812.087+375.812j,+812.087+375.812j,+0.00016876+0.000168763j,+0.00016876+0.000168751j
2005-11-01 08:21:00 PST,+812.087+375.812j,+812.087+375.812j,+0.00016876+0.000168763j,+0.00016876+0.000168751j
2005-11-01 08:22:00 PST,+812.087+375.812j,+812.087+375.812j,+0.00016876+0.000168763j,+0.00016876+0.000168751j
2005-11-01 08:23:00 PST,+812.087+375.812j,+812.087+375.812j,+0.00016876+0.000168763j,+0.00016876+0.000168751j
2005-11-01 08:24:00 PST,+812.087+375.812j,+812.087+375.812j,+0.00016876+0.000168763j,+0.00016876+0.000168751j
2005-11-01 08:25:00 PST,+812.087+375.812j,+812.087+375.812j,+0.00016876+0.000168763j,+0.00016876+0.000168751j
2005-11-01 08:26:00 PST,+812.087+375.812j,+812.087+375.812j,+0.00016876+0.000168763j,+0.00016876+0.000168751j
2005-11-01 08:27:00 PST,+812.087+375.812j,+812.087+375.812j,+0.00016876+0.000168763j,+0.00016876+0.000168751j
2005-11-01 08:28:00 PST,+732.075+337.035j,+732.074+337.035j,+0.00016876+0.000168762j,+0.000168759+0.000168752j
2005-11-01 08:29:00 PST,+732.075+337.035j,+732.074+337.035j,+0.00016876+0.000168762j,+0.000168759+0.000168752j
2005-11-01 08:30:00 PST,+732.075+337.035j,+732.074+337.035j,+0.00016876+0.000168762j,+0.000168759+0.000168752j
2005-11-01 08:31:00 PST,+732.075+337.035j,+732.074+337.035j,+0.00016876+0.000168762j,+0.000168759+0.000168752j
2005-11-01 08:32:00 PST,+732.075+337.035j,+732.074+337.035j,+0.00016876+0.000168762j,+0.000168759+0.000168752j
2005-11-01 08:33:00 PST,+732.075+337.035j,+732.074+337.035j,+0.00016876+0.000168762j,+0.000168759+0.000168752j
2005-11-01 08:34:00 PST,+732.075+337.035j,+732.074+337.035j,+0.00016876+0.000168762j,+0.000168759+0.000168752j
2005-11-01 08:35:00 PST,+732.075+337.035j,+732.074+337.035j,+0.00016876+0.000168762j,+0.000168759+0.000168752j
2005-11-01 08:36:00 PST,+732.075+337.035j,+732.074+337.035j,+0.00016876+0.000168762j,+0.000168759+0.000168752j
2005-11-01 08:37:00 PST,+732.075+337.035j,+732.074+337.035j,+0.00016876+0.000168762j,+0.000168759+0.000168752j
2005-11-01 08:38:00 PST,+732.075+337.035j,+732.074+337.035j,+0.00016876+0.000168762j,+0.000168759+0.000168752j
2005-11-01 08:39:00 PST,+732.075+337.035j,+732.074+337.035j,+0.00016876+0.000168762j,+0.000168759+0.000168752j
2005-11-01 08:40:00 PST,+732.075+337.035j,+732.074+337.035j,+0.00016876+0.000168762j,+0.000168759+0.000168752j
2005-11-01 08:41:00 PST,+732.075+337.035j,+732.074+337.035j,+0.00016876+0.000168762j,+0.000168759+0.000168752j
2005-11-01 08:42:00 PST,+732.075+337.035j,+732.074+337.035j,+0.00016876+0.000168762j,+0.000168759+0.000168752j
2005-11-01 08:43:00 PST,+732.075+337.035j,+732.074+337.035j,+0.00016876+0.000168762j,+0.000168759+0.000168752j
2005-11-01 08:44:00 PST,+732.075+337.035j,+732.074+337.035j,+0.00016876+0.000168762j,+0.000168759+0.000168752j
2005-11-01 08:45:00 PST,+732.075+337.035j,+732.074+337.035j,+0.00016876+0.000168762j,+0.000168759+0.000168752j
2005-11-01 08:46:00 PST,+732.075+337.035j,+732.074+337.035j,+0.00016876+0.000168762j,+0.000168759+0.000168752j
2005-11-01 08:47:00 PST,+732.075+337.035j,+732.074+337.035j,+0.00016876+0.000168762j,+0.000168759+0.000168752j
2005-11-01 08:48:00 PST,+732.075+337.035j,+732.074+337.035j,+0.00016876+0.000168762j,+0.000168759+0.000168752j
2005-11-01 08:49:00 PST,+732.075+337.035j,+732.074+337.035j,+0.00016876+0.000168762j,+0.000168759+0.000168752j
2005-11-01 08:50:00 PST,+732.075+337.035j,+732.074+337.035j,+0.00016876+0.000168762j,+0.000168759+0.000168752j
2005-11-01 08:51:00 PST,+732.075+337.035j,+732.074+337.035j,+0.00016876+0.000168762j,+0.000168759+0.000168752j
2005-11-01 08:52:00 PST,+732.075+337.035j,+732.074+337.035j,+0.00016876+0.000168762j,+0.000168759+0.000168752j
2005-11-01 08:53:00 PST,+732.075+337.035j,+732.074+337.035j,+0.00016876+0.000168762j,+0.000168759+0.000168752j
2005-11-01 08:54:00 PST,+732.075+337.035j,+732.074+337.035j,+0.00016876+0.000168762j,+0.000168759+0.000168752j
2005-11-01 08:55:00 PST,+732.075+337.035j,+732.074+337.035j,+0.00016876+0.000168762j,+0.000168759+0.000168752j
2005-11-01 08:56:00 PST,+732.075+337.035j,+732.074+337.035j,+0.00016876+0.000168762j,+0.000168759+0.000168752j
2005-11-01 08:57:00 PST,+732.075+337.035j,+732.074+337.035j,+0.00016876+0.000168762j,+0.000168759+0.000168752j
2005-11-01 08:58:00 PST,+732.075+337.035j,+732.074+337.035j,+0.00016876+0.000168762j,+0.000168759+0.000168752j
2005-11-01 08:59:00 PST,+732.075+337.035j,+732.074+337.035j,+0.00016876+0.000168762j,+0.000168759+0.000168752j
2005-11-01 09:00:00 PST,+748.076+342.299j,+748.076+342.298j,+0.00016876+0.000168762j,+0.000168759+0.000168752j
2005-11-01 09:01:00 PST,+732.075+337.035j,+732.074+337.035j,+0.00016876+0.000168762j,+0.000168759+0.000168752j
2005-11-01 09:02:00 PST,+732.075+337.035j,+732.074+337.035j,+0.00016876+0.000168762j,+0.000168759+0.000168752j
2005-11-01 09:03:00 PST,+732.075+337.035j,+732.074+337.035j,+0.00016876+0.000168762j,+0.000168759+0.000168752j
2005-11-01 09:04:00 PST,+732.075+337.035j,+732.074+337.035j,+0.00016876+0.000168762j,+0.000168759+0.000168752j
2005-11-01 09:05:00 PST,+732.075+337.035j,+732.074+337.035j,+0.00016876+0.000168762j,+0.000168759+0.000168752j
2005-11-01 09:06:00 PST,+732.075+337.035j,+732.074+337.035j,+0.00016876+0.000168762j,+0.000168759+0.000168752j
2005-11-01 09:07:00 PST,+732.075+337.035j,+732.074+337.035j,+0.00016876+0.000168762j,+0.000168759+0.000168752j
2005-11-01 09:08:00 PST,+732.075+337.035j,+732.074+337.035j,+0.00016876+0.000168762j,+0.000168759+0.000168752j
2005-11-01 09:09:00 PST,+732.075+337.035j,+732.074+337.035j,+0.00016876+0.000168762j,+0.000168759+0.000168752j
2005-11-01 09:10:00 PST,+732.075+337.035j,+732.074+337.035j,+0.00016876+0.000168762j,+0.000168759+0.000168752j
2005-11-01 09:11:00 PST,+732.075+337.035j,+732.074+337.035j,+0.00016876+0.000168762j,+0.000168759+0.000168752j
2005-11-01 09:12:00 PST,+732.075+337.035j,+732.074+337.035j,+0.00016876+0.000168762j,+0.000168759+0.000168752j
2005-11-01 09:13:00 PST,+732.075+337.035j,+732.074+337.035j,+0.00016876+0.000168762j,+0.000168759+0.000168752j
2005-11-01 09:14:00 PST,+732.075+337.035j,+732.074+337.035j,+0.00016876+0.000168762j,+0.000168759+0.000168752j
2005-11-01 09:15:00 PST,+732.075+337.035j,+732.074+337.035j,+0.00016876+0.000168762j,+0.000168759+0.000168752j
2005-11-01 09:16:00 PST,+732.075+337.035j,+732.074+337.035j,+0.00016876+0.000168762j,+0.000168759+0.000168752j
2005-11-01 09:17:00 PST,+732.075+337.035j,+732.074+337.035j,+0.00016876+0.000168762j,+0.000168759+0.000168752j
2005-11-01 09:18:00 PST,+732.075+337.035j,+732.074+337.035j,+0.00016876+0.000168762j,+0.000168759+0.000168752j
2005-11-01 09:19:00 PST,+732.075+337.035j,+732.074+337.035j,+0.00016876+0.000168762j,+0.000168759+0.000168752j
2005-11-01 09:20:00 PST,+732.075+337.035j,+732.074+337.035j,+0.00016876+0.000168762j,+0.000168759+0.000168752j
2005-11-01 09:21:00 PST,+732.075+337.035j,+732.074+337.035j,+0.00016876+0.000168762j,+0.000168759+0.000168752j
2005-11-01 09:22:00 PST,+732.075+337.035j,+732.074+337.035j,+0.00016876+0.000168762j,+0.000168759+0.000168752j
2005-11-01 09:23:00 PST,+732.075+337.035j,+732.074+337.035j,+0.00016876+0.000168762j,+0.000168759+0.000168752j
2005-11-01 09:24:00 PST,+732.075+337.035j,+732.074+337.035j,+0.00016876+0.000168762j,+0.000168759+0.000168752j
2005-11-01 09:25:00 PST,+627.066+302.494j,+627.066+302.494j,+0.000168759+0.000168761j,+0.000168759+0.000168752j
2005-11-01 09:26:00 PST,+627.066+302.494j,+627.066+302.494j,+0.000168759+0.000168761j,+0.000168759+0.000168752j
2005-11-01 09:27:00 PST,+627.066+302.494j,+627.066+302.494j,+0.000168759+0.000168761j,+0.000168759+0.000168752j
2005-11-01 09:28:00 PST,+577.06+278.262j,+577.06+278.262j,+0.000168759+0.000168761j,+0.000168759+0.000168753j
2005-11-01 09:29:00 PST,+577.06+278.262j,+577.06+278.262j,+0.000168759+0.000168761j,+0.000168759+0.000168753j
2005-11-01 09:30:00 PST,+577.06+278.262j,+577.06+278.262j,+0.000168759+0.000168761j,+0.000168759+0.000168753j
2005-11-01 09:31:00 PST,+577.06+278.262j,+577.06+278.262j,+0.000168759+0.000168761j,+0.000168759+0.000168753j
2005-11-01 09:32:00 PST,+577.06+278.262j,+577.06+278.262j,+0.000168759+0.000168761j,+0.000168759+0.000168753j
2005-11-01 09:33:00 PST,+577.06+278.262j,+577.06+278.262j,+0.000168759+0.000168761j,+0.000168759+0.000168753j
2005-11-01 09:34:00 PST,+577.06+278.262j,+577.06+278.262j,+0.000168759+0.000168761j,+0.000168759+0.000168753j
2005-11-01 09:35:00 PST,+577.06+278.262j,+577.06+278.262j,+0.000168759+0.000168761j,+0.000168759+0.000168753j
2005-11-01 09:36:00 PST,+577.06+278.262j,+577.06+278.262j,+0.000168759+0.000168761j,+0.000168759+0.000168753j
2005-11-01 09:37:00 PST,+577.06+278.262j,+577.06+278.262j,+0.000168759+0.000168761j,+0.000168759+0.000168753j
2005-11-01 09:38:00 PST,+577.06+278.262j,+577.06+278.262j,+0.000168759+0.000168761j,+0.000168759+0.000168753j
2005-11-01 09:39:00 PST,+577.06+278.262j,+577.06+278.262j,+0.000168759+0.000168761j,+0.000168759+0.000168753j
2005-11-01 09:40:00 PST,+577.06+278.262j,+577.06+278.262j,+0.000168759+0.000168761j,+0.000168759+0.000168753j
2005-11-01 09:41:00 PST,+577.06+278.262j,+577.06+278.262j,+0.000168759+0.000168761j,+0.000168759+0.000168753j
2005-11-01 09:42:00 PST,+577.06+278.262j,+577.06+278.262j,+0.000168759+0.000168761j,+0.000168759+0.000168753j
2005-11-01 09:43:00 PST,+577.06+278.262j,+577.06+278.262j,+0.000168759+0.000168761j,+0.000168759+0.000168753j
2005-11-01 09:44:00 PST,+577.06+278.262j,+577.06+278.262j,+0.000168759+0.000168761j,+0.000168759+0.000168753j
2005-11-01 09:45:00 PST,+577.06+278.262j,+577.06+278.262j,+0.000168759+0.000168761j,+0.000168759+0.000168753j
2005-11-01 09:46:00 PST,+577.06+278.262j,+577.06+278.262j,+0.000168759+0.000168761j,+0.000168759+0.000168753j
2005-11-01 09:47:00 PST,+577.06+278.262j,+577.06+278.262j,+0.000168759+0.000168761j,+0.000168759+0.000168753j
2005-11-01 09:48:00 PST,+577.06+278.262j,+577.06+278.262j,+0.000168759+0.000168761j,+0.000168759+0.000168753j
2005-11-01 09:49:00 PST,+577.06+278.262j,+577.06+278.262j,+0.000168759+0.000168761j,+0.000168759+0.000168753j
2005-11-01 09:50:00 PST,+577.06+278.262j,+577.06+278.262j,+0.000168759+0.000168761j,+0.000168759+0.000168753j
2005-11-01 09:51:00 PST,+577.06+278.262j,+577.06+278.262j,+0.000168759+0.000168761j,+0.000168759+0.000168753j
2005-11-01 09:52:00 PST,+577.06+278.262j,+577.06+278.262j,+0.000168759+0.000168761j,+0.000168759+0.000168753j
2005-11-01 09:53:00 PST,+577.06+278.262j,+577.06+278.262j,+0.000168759+0.000168761j,+0.000168759+0.000168753j
2005-11-01 09:54:00 PST,+577.06+278.262j,+577.06+278.262j,+0.000168759+0.000168761j,+0.000168759+0.000168753j
2005-11-01 09:55:00 PST,+577.06+278.262j,+577.06+278.262j,+0.000168759+0.000168761j,+0.000168759+0.000168753j
2005-11-01 09:56:00 PST,+577.06+278.262j,+577.06+278.262j,+0.000168759+0.000168761j,+0.000168759+0.000168753j
2005-11-01 09:57:00 PST,+577.06+278.262j,+577.06+278.262j,+0.000168759+0.000168761j,+0.000168759+0.000168753j
2005-11-01 09:58:00 PST,+593.061+283.525j,+593.061+283.525j,+0.000168759+0.000168761j,+0.000168759+0.000168753j
2005-11-01 09:59:00 PST,+577.06+278.262j,+577.06+278.262j,+0.000168759+0.000168761j,+0.000168759+0.000168753j
2005-11-01 10:00:00 PST,+593.061+283.525j,+593.061+283.525j,+0.000168759+0.000168761j,+0.000168759+0.000168753j
2005-11-01 10:01:00 PST,+577.06+278.262j,+577.06+278.262j,+0.000168759+0.000168761j,+0.000168759+0.000168753j
2005-11-01 10:02:00 PST,+577.06+278.262j,+577.06+278.262j,+0.000168759+0.000168761j,+0.000168759+0.000168753j
2005-11-01 10:03:00 PST,+577.06+278.262j,+577.06+278.262j,+0.000168759+0.000168761j,+0.000168759+0.000168753j
2005-11-01 10:04:00 PST,+577.06+278.262j,+577.06+278.262j,+0.000168759+0.000168761j,+0.000168759+0.000168753j
2005-11-01 10:05:00 PST,+577.06+278.262j,+577.06+278.262j,+0.000168759+0.000168761j,+0.000168759+0.000168753j
2005-11-01 10:06:00 PST,+577.06+278.262j,+577.06+278.262j,+0.000168759+0.000168761j,+0.000168759+0.000168753j
2005-11-01 10:07:00 PST,+577.06+278.262j,+577.06+278.262j,+0.000168759+0.000168761j,+0.000168759+0.000168753j
2005-11-01 10:08:00 PST,+577.06+278.262j,+577.06+278.262j,+0.000168759+0.000168761j,+0.000168759+0.000168753j
2005-11-01 10:09:00 PST,+577.06+278.262j,+577.06+278.262j,+0.000168759+0.000168761j,+0.000168759+0.000168753j
2005-11-01 10:10:00 PST,+682.068+312.801j,+682.067+312.801j,+0.00016876+0.000168762j,+0.000168759+0.000168752j
2005-11-01 10:11:00 PST,+682.068+312.801j,+682.067+312.801j,+0.00016876+0.000168762j,+0.000168759+0.000168752j
2005-11-01 10:12:00 PST,+682.068+312.801j,+682.067+312.801j,+0.00016876+0.000168762j,+0.000168759+0.000168752j
2005-11-01 10:13:00 PST,+682.068+312.801j,+682.067+312.801j,+0.00016876+0.000168762j,+0.000168759+0.000168752j
2005-11-01 10:14:00 PST,+682.068+312.801j,+682.067+312.801j,+0.00016876+0.000168762j,+0.000168759+0.000168752j
2005-11-01 10:15:00 PST,+682.068+312.801j,+682.067+312.801j,+0.00016876+0.000168762j,+0.000168759+0.000168752j
2005-11-01 10:16:00 PST,+682.068+312.801j,+682.067+312.801j,+0.00016876+0.000168762j,+0.000168759+0.000168752j
2005-11-01 10:17:00 PST,+682.068+312.801j,+682.067+312.801j,+0.00016876+0.000168762j,+0.000168759+0.000168752j
2005-11-01 10:18:00 PST,+682.068+312.801j,+682.067+312.801j,+0.00016876+0.000168762j,+0.000168759+0.000168752j
2005-11-01 10:19:00 PST,+682.068+312.801j,+682.067+312.801j,+0.00016876+0.000168762j,+0.000168759+0.000168752j
2005-11-01 10:20:00 PST,+682.068+312.801j,+682.067+312.801j,+0.00016876+0.000168762j,+0.000168759+0.000168752j
2005-11-01 10:21:00 PST,+682.068+312.801j,+682.067+312.801j,+0.00016876+0.000168762j,+0.000168759+0.000168752j
2005-11-01 10:22:00 PST,+682.068+312.801j,+682.067+312.801j,+0.00016876+0.000168762j,+0.000168759+0.000168752j
2005-11-01 10:23:00 PST,+682.068+312.801j,+682.067+312.801j,+0.00016876+0.000168762j,+0.000168759+0.000168752j
2005-11-01 10:24:00 PST,+682.068+312.801j,+682.067+312.801j,+0.00016876+0.000168762j,+0.000168759+0.000168752j
2005-11-01 10:25:00 PST,+682.068+312.801j,+682.067+312.801j,+0.00016876+0.000168762j,+0.000168759+0.000168752j
2005-11-01 10:26:00 PST,+682.068+312.801j,+682.067+312.801j,+0.00016876+0.000168762j,+0.000168759+0.000168752j
2005-11-01 10:27:00 PST,+682.068+312.801j,+682.067+312.801j,+0.00016876+0.000168762j,+0.000168759+0.000168752j
2005-11-01 10:28:00 PST,+652.064+298.261j,+652.064+298.261j,+0.00016876+0.000168761j,+0.000168759+0.000168752j
2005-11-01 10:29:00 PST,+652.064+298.261j,+652.064+298.261j,+0.00016876+0.000168761j,+0.000168759+0.000168752j
2005-11-01 10:30:00 PST,+652.064+298.261j,+652.064+298.261j,+0.00016876+0.000168761j,+0.000168759+0.000168752j
